timestamp,run_id,name,subgraph,scope,sub_scope,value,unit,
,133,CompilationTime,sg00,Tensorizer,RelayPasses,0.0059773921966552734,Seconds
,133,CompilationTime,sg00,Tensorizer,IRBuilder,0.006218671798706055,Seconds
,133,relayIF,sg00,TVM,None,9216,Bytes
,133,relayOF,sg00,TVM,None,6192,Bytes
,133,relayWeights,sg00,TVM,None,4112,Bytes
,133,relayIFOFWeights,sg00,TVM,None,19520,Bytes
,133,CompilationTime,sg00,Tensorizer,DoNothing,0.001554727554321289,Seconds
,133,CompilationTime,sg00,Tensorizer,MutateDataType,0.0015301704406738281,Seconds
,133,CompilationTime,sg00,Tensorizer,ResolveEqualPredicates,0.0014948844909667969,Seconds
,133,CompilationTime,sg00,Tensorizer,EliminateDivs,0.0015239715576171875,Seconds
,133,CompilationTime,sg00,Tensorizer,DeadStoreElimination,0.0071065425872802734,Seconds
,133,CompilationTime,sg00,Tensorizer,MemcpyElimination,0.001003265380859375,Seconds
,133,CompilationTime,sg00,Tensorizer,PadElimination,0.0007669925689697266,Seconds
,133,CompilationTime,sg00,Tensorizer,DelinearIndices,0.0035233497619628906,Seconds
,133,CompilationTime,sg00,Tensorizer,TCTransform,0.002768278121948242,Seconds
,133,CompilationTime,sg00,Tensorizer,CommuteConcat,0.002367258071899414,Seconds
,133,CompilationTime,sg00,Tensorizer,ValueNumbering,0.0029821395874023438,Seconds
,133,CompilationTime,sg00,Tensorizer,RecognizeOpIdiom,0.0009598731994628906,Seconds
,133,CompilationTime,sg00,Tensorizer,DeadCodeElimination,0.0008254051208496094,Seconds
,133,CompilationTime,sg00,Tensorizer,AutoCastFP32,0.0011398792266845703,Seconds
,133,CompilationTime,sg00,Tensorizer,LoopFusion,0.010781526565551758,Seconds
,133,CompilationTime,sg00,Tensorizer,Simplifier,0.01171112060546875,Seconds
,133,CompilationTime,sg00,Tensorizer,Delinearization,0.00528264045715332,Seconds
,133,CompilationTime,sg00,Tensorizer,ResolveAccessConflict,0.0017135143280029297,Seconds
,133,CompilationTime,sg00,Tensorizer,TransformLayout,0.0041353702545166016,Seconds
,133,CompilationTime,sg00,Tensorizer,PartitionLocalityOpt,0.0020325183868408203,Seconds
,133,CompilationTime,sg00,Tensorizer,FlattenPartitionAxes,0.001359701156616211,Seconds
,133,CompilationTime,sg00,Tensorizer,TongaSizeTiling,0.020357131958007812,Seconds
,133,CompilationTime,sg00,Tensorizer,TilingProfiler,0.002465486526489258,Seconds
,133,CompilationTime,sg00,Tensorizer,RetileSIMDMacro,0.0018012523651123047,Seconds
,133,CompilationTime,sg00,Tensorizer,InferTongaTensor,0.007263660430908203,Seconds
,133,CompilationTime,sg00,Tensorizer,RewriteReplicationMatmul,0.0020079612731933594,Seconds
,133,CompilationTime,sg00,Tensorizer,DataLocalityOpt,0.05043387413024902,Seconds
,133,CompilationTime,sg00,Tensorizer,LegalizeTongaMacro,0.0048847198486328125,Seconds
,133,CompilationTime,sg00,Tensorizer,PerfectLoopNest,0.003154754638671875,Seconds
,133,CompilationTime,sg00,Tensorizer,RewriteWeights,0.004368305206298828,Seconds
,133,CompilationTime,sg00,Tensorizer,ReshapeWeights,0.003535032272338867,Seconds
,133,CompilationTime,sg00,Tensorizer,FlattenMacroLoop,0.013454675674438477,Seconds
,133,CompilationTime,sg00,Tensorizer,SimplifyPredicates,0.01533198356628418,Seconds
,133,CompilationTime,sg00,Tensorizer,InferInitValue,0.026355981826782227,Seconds
,133,CompilationTime,sg00,Tensorizer,SplitUnionSets,0.00298309326171875,Seconds
,133,CompilationTime,sg00,Tensorizer,TongaSimplifier,0.011915922164916992,Seconds
