timestamp,run_id,name,subgraph,scope,sub_scope,value,unit,
,48,CompilationTime,sg00,Tensorizer,RelayPasses,0.002889871597290039,Seconds
,48,CompilationTime,sg00,Tensorizer,IRBuilder,0.0028128623962402344,Seconds
,48,relayIF,sg00,TVM,None,3072,Bytes
,48,relayOF,sg00,TVM,None,3072,Bytes
,48,relayWeights,sg00,TVM,None,0,Bytes
,48,relayIFOFWeights,sg00,TVM,None,6144,Bytes
,48,CompilationTime,sg00,Tensorizer,DoNothing,0.0009350776672363281,Seconds
,48,CompilationTime,sg00,Tensorizer,MutateDataType,0.0014314651489257812,Seconds
,48,CompilationTime,sg00,Tensorizer,ResolveEqualPredicates,0.0009260177612304688,Seconds
,48,CompilationTime,sg00,Tensorizer,EliminateDivs,0.0009515285491943359,Seconds
,48,CompilationTime,sg00,Tensorizer,DeadStoreElimination,0.003386974334716797,Seconds
,48,CompilationTime,sg00,Tensorizer,MemcpyElimination,0.0006272792816162109,Seconds
,48,CompilationTime,sg00,Tensorizer,PadElimination,0.00047087669372558594,Seconds
,48,CompilationTime,sg00,Tensorizer,DelinearIndices,0.0029134750366210938,Seconds
,48,CompilationTime,sg00,Tensorizer,TCTransform,0.0014019012451171875,Seconds
,48,CompilationTime,sg00,Tensorizer,CommuteConcat,0.0014247894287109375,Seconds
,48,CompilationTime,sg00,Tensorizer,ValueNumbering,0.0017092227935791016,Seconds
,48,CompilationTime,sg00,Tensorizer,RecognizeOpIdiom,0.0006525516510009766,Seconds
,48,CompilationTime,sg00,Tensorizer,DeadCodeElimination,0.0005023479461669922,Seconds
,48,CompilationTime,sg00,Tensorizer,AutoCastFP32,0.0005548000335693359,Seconds
,48,CompilationTime,sg00,Tensorizer,LoopFusion,0.006660938262939453,Seconds
,48,CompilationTime,sg00,Tensorizer,Simplifier,0.0038633346557617188,Seconds
,48,CompilationTime,sg00,Tensorizer,Delinearization,0.003765106201171875,Seconds
,48,CompilationTime,sg00,Tensorizer,ResolveAccessConflict,0.001676797866821289,Seconds
,48,CompilationTime,sg00,Tensorizer,TransformLayout,0.001928091049194336,Seconds
,48,CompilationTime,sg00,Tensorizer,PartitionLocalityOpt,0.0009527206420898438,Seconds
,48,CompilationTime,sg00,Tensorizer,FlattenPartitionAxes,0.0006492137908935547,Seconds
,48,CompilationTime,sg00,Tensorizer,TongaSizeTiling,0.005919694900512695,Seconds
,48,CompilationTime,sg00,Tensorizer,TilingProfiler,0.0009071826934814453,Seconds
,48,CompilationTime,sg00,Tensorizer,RetileSIMDMacro,0.0007061958312988281,Seconds
,48,CompilationTime,sg00,Tensorizer,InferTongaTensor,0.002376079559326172,Seconds
,48,CompilationTime,sg00,Tensorizer,RewriteReplicationMatmul,0.0007851123809814453,Seconds
,48,CompilationTime,sg00,Tensorizer,DataLocalityOpt,0.015588760375976562,Seconds
,48,CompilationTime,sg00,Tensorizer,LegalizeTongaMacro,0.0012390613555908203,Seconds
,48,CompilationTime,sg00,Tensorizer,PerfectLoopNest,0.0012054443359375,Seconds
,48,CompilationTime,sg00,Tensorizer,RewriteWeights,0.0014808177947998047,Seconds
,48,CompilationTime,sg00,Tensorizer,ReshapeWeights,0.0011608600616455078,Seconds
,48,CompilationTime,sg00,Tensorizer,FlattenMacroLoop,0.003910541534423828,Seconds
,48,CompilationTime,sg00,Tensorizer,SimplifyPredicates,0.006409883499145508,Seconds
,48,CompilationTime,sg00,Tensorizer,InferInitValue,0.009535789489746094,Seconds
,48,CompilationTime,sg00,Tensorizer,SplitUnionSets,0.0011386871337890625,Seconds
,48,CompilationTime,sg00,Tensorizer,TongaSimplifier,0.004754781723022461,Seconds
,48,CompilationTime,sg00,Tensorizer,LegalizeTongaStore,0.0015871524810791016,Seconds
,48,CompilationTime,sg00,Tensorizer,LICM,0.003805875778198242,Seconds
,48,CompilationTime,sg00,Tensorizer,TongaISel,0.0032019615173339844,Seconds
,48,CompilationTime,sg00,Tensorizer,TongaLoopFusion,0.002729177474975586,Seconds
,48,CompilationTime,sg00,Tensorizer,TongaLICM,0.0013813972473144531,Seconds
,48,CompilationTime,sg00,Tensorizer,FactorizeBlkDims,0.002583742141723633,Seconds
